fid,ID,NL,NS,NM
20704,52371343953,0,0,0
20705,52371343954,0,0,0
20706,52371343955,0,0,0
20707,52371343956,0,0,0
20708,52371343957,1483.163072,0,0
20709,52371343958,5093.643587,0,0
20710,52371343959,9903.518729,0,0
20711,52371344950,10000,0,0
20712,52371343961,0,0,0
20713,52371343962,0,0,0
20714,52371343963,0,0,0
20715,52371343964,0,0,0
20716,52371343965,0,0,0
20717,52371343966,0,0,0
20718,52371343967,0,0,0
20719,52371343968,0,0,0
20720,52371343969,6702.881436,0,0
20721,52371344960,10000,0,0
20722,52371343971,0,0,0
20723,52371343972,0,0,0
20724,52371343973,0,0,0
20725,52371343974,0,0,0
20726,52371343975,0,0,0
20727,52371343976,0,0,0
20728,52371343977,0,0,0
20729,52371343978,0,0,0
20730,52371343979,1619.371926,0,0
20731,52371344970,8905.599697,0,0
20732,52371343981,0,0,0
20733,52371343982,0,0,0
20734,52371343983,0,0,0
20735,52371343984,0,0,0
20736,52371343985,0,0,0
20737,52371343986,0,0,0
20738,52371343987,0,0,0
20739,52371343988,0,0,0
20740,52371343989,0,0,0
20741,52371344980,100.2648505,0,0
20742,52371343991,0,0,0
20743,52371343992,0,0,0
20744,52371343993,0,0,0
20745,52371343994,0,0,0
20746,52371343995,0,0,0
20747,52371343996,0,0,0
20748,52371343997,0,0,0
20749,52371343998,0,0,0
20750,52371343999,0,0,0
20751,52371344990,0,0,0
20752,52371353901,0,0,0
20753,52371353902,0,0,0
20754,52371353903,0,0,0
20755,52371353904,0,0,0
20756,52371353905,0,0,0
20757,52371353906,0,0,0
20758,52371353907,0,0,0
20759,52371353908,0,0,0
20760,52371353909,0,0,0
20761,52371354900,0,0,0
20762,52371344911,791.6390807,0,9208.360919
20763,52371344912,0,0,10000
20764,52371344913,0,0,10000
20765,52371344914,0,0,10000
20766,52371344915,0,0,10000
20767,52371344916,0,0,8321.195498
20768,52371344917,0,0,4773.479618
20769,52371344918,0,0,4206.942211
20770,52371344919,0,0,0
20771,52371345910,0,0,0
20772,52371344921,7418.653046,0,2582.292849
20773,52371344922,158.9103292,0,9842.035566
20774,52371344923,0,0,10000
20775,52371344924,0,0,10000
20776,52371344925,0,0,10000
20777,52371344926,0,0,8428.86871
20778,52371344927,0,0,0
20779,52371344928,0,0,0
20780,52371344929,0,0,0
20781,52371345920,0,0,0
20782,52371344931,10000,0,0
20783,52371344932,5538.970241,0,4461.029759
20784,52371344933,0,0,10000
20785,52371344934,0,0,10000
20786,52371344935,0,0,10000
20787,52371344936,0,0,9991.497402
20788,52371344937,0,0,1332.073689
20789,52371344938,0,0,0
20790,52371344939,0,0,0
20791,52371345930,0,0,0
20792,52371344941,10000,0,0
20793,52371344942,9988.649262,0,11.3507378
20794,52371344943,3562.239879,0,6437.760121
20795,52371344944,0,0,10000
20796,52371344945,0,0,10000
20797,52371344946,0,0,10000
20798,52371344947,0,0,4431.517215
20799,52371344948,0,0,0
20800,52371344949,0,0,0
20801,52371345940,0,0,0
20802,52371344951,10000,0,0
20803,52371344952,10000,0,0
20804,52371344953,8777.903897,0,534.4305713
20805,52371344954,100.2648505,0,8921.679909
20806,52371344955,0,0,7676.882331
20807,52371344956,0,0,7072.455543
20808,52371344957,0,0,4541.241014
20809,52371344958,0,0,0
20810,52371344959,0,0,0
20811,52371345950,0,0,0
20812,52371344961,9976.381672,0,0
20813,52371344962,5809.163911,0,0
20814,52371344963,803.9678791,0,0
20815,52371344964,0,0,116.2021729
20816,52371344965,0,0,0
20817,52371344966,0,0,0
20818,52371344967,0,0,0
20819,52371344968,0,0,0
20820,52371344969,0,0,0
20821,52371345960,0,0,0
20822,52371344971,4614.074915,0,0
20823,52371344972,0,0,0
20824,52371344973,0,0,0
20825,52371344974,0,0,0
20826,52371344975,0,0,0
20827,52371344976,0,0,0
20828,52371344977,0,0,0
20829,52371344978,0,0,0
20830,52371344979,0,0,0
20831,52371345970,0,0,0
20832,52371344981,0,0,0
20833,52371344982,0,0,0
20834,52371344983,0,0,0
20835,52371344984,0,0,0
20836,52371344985,0,0,0
20837,52371344986,0,0,0
20838,52371344987,0,0,0
20839,52371344988,0,0,0
20840,52371344989,0,0,0
20841,52371345980,0,0,0
20842,52371344991,0,0,0
20843,52371344992,0,0,0
20844,52371344993,0,0,0
20845,52371344994,0,0,0
20846,52371344995,0,0,0
20847,52371344996,0,0,0
20848,52371344997,0,0,0
20849,52371344998,0,0,0
20850,52371344999,0,0,0
20851,52371345990,0,0,0
20852,52371354901,0,0,0
20853,52371354902,0,0,0
20854,52371354903,0,0,0
20855,52371354904,0,0,0
20856,52371354905,0,0,0
20857,52371354906,0,0,0
20858,52371354907,0,0,0
20859,52371354908,0,0,0
20860,52371354909,0,0,0
20861,52371355900,0,0,0
20862,52371345911,0,0,0
20863,52371345912,0,0,0
20864,52371345913,0,0,0
20865,52371345914,0,0,0
20866,52371345915,0,0,0
20867,52371345916,0,0,0
20868,52371345917,0,0,0
20869,52371345918,0,0,0
20870,52371345919,0,0,0
20871,52371346910,0,0,0
20872,52371345921,0,0,0
20873,52371345922,0,0,0
20874,52371345923,0,0,0
20875,52371345924,0,0,0
20876,52371345925,0,0,0
20877,52371345926,0,0,0
20878,52371345927,0,0,0
20879,52371345928,0,0,0
20880,52371345929,0,0,0
20881,52371346920,0,0,0
20882,52371345931,0,0,0
20883,52371345932,0,0,0
20884,52371345933,0,0,0
20885,52371345934,0,0,0
20886,52371345935,0,0,0
20887,52371345936,0,0,0
20888,52371345937,0,0,0
20889,52371345938,0,0,0
20890,52371345939,0,0,0
20891,52371346930,0,0,0
20892,52371345941,0,0,0
20893,52371345942,0,0,0
20894,52371345943,0,0,0
20895,52371345944,0,0,0
20896,52371345945,0,0,0
20897,52371345946,0,0,0
20898,52371345947,0,0,0
20899,52371345948,0,0,0
20900,52371345949,0,0,0
20901,52371346940,0,0,0
20902,52371345951,0,0,0
20903,52371345952,0,0,0
20904,52371345953,0,0,0
20905,52371345954,0,0,0
20906,52371345955,0,0,0
20907,52371345956,0,0,0
20908,52371345957,0,0,0
20909,52371345958,0,0,0
20910,52371345959,0,0,0
20911,52371346950,0,0,0
20912,52371345961,0,0,0
20913,52371345962,0,0,0
20914,52371345963,0,0,0
20915,52371345964,0,0,0
20916,52371345965,0,0,0
20917,52371345966,0,0,0
20918,52371345967,0,0,0
20919,52371345968,0,0,0
20920,52371345969,0,0,0
20921,52371346960,0,0,0
20922,52371345971,0,0,0
20923,52371345972,0,0,0
20924,52371345973,0,0,0
20925,52371345974,0,0,0
20926,52371345975,0,0,0
20927,52371345976,0,0,0
20928,52371345977,0,0,0
20929,52371345978,0,0,0
20930,52371345979,0,0,0
20931,52371346970,0,0,0
20932,52371345981,0,0,0
20933,52371345982,0,0,0
20934,52371345983,0,0,0
20935,52371345984,0,0,0
20936,52371345985,0,0,0
20937,52371345986,0,0,0
20938,52371345987,0,0,0
20939,52371345988,0,0,0
20940,52371345989,0,0,0
20941,52371346980,0,0,0
20942,52371345991,0,0,0
20943,52371345992,0,0,0
20944,52371345993,0,0,0
20945,52371345994,0,0,0
20946,52371345995,0,0,0
20947,52371345996,0,0,0
20948,52371345997,0,0,0
20949,52371345998,0,0,0
20950,52371345999,0,0,0
20951,52371346990,0,0,0
20952,52371355901,0,0,0
20953,52371355902,0,0,0
20954,52371355903,0,0,0
20955,52371355904,0,0,0
20956,52371355905,0,0,0
20957,52371355906,0,0,0
20958,52371355907,0,0,0
20959,52371355908,0,0,0
20960,52371355909,0,0,0
20961,52371356900,0,0,0
20962,52371346911,0,0,0
20963,52371346912,0,0,0
20964,52371346913,0,0,0
20965,52371346914,0,0,0
20966,52371346915,0,0,0
20967,52371346916,0,0,0
20968,52371346917,0,0,0
20969,52371346918,0,0,0
20970,52371346919,0,0,0
20971,52371347910,0,0,0
20972,52371346921,0,0,0
20973,52371346922,0,0,0
20974,52371346923,0,0,0
20975,52371346924,0,0,0
20976,52371346925,0,0,0
20977,52371346926,0,0,0
20978,52371346927,0,0,0
20979,52371346928,0,0,0
20980,52371346929,0,0,0
20981,52371347920,0,0,0
20982,52371346931,0,0,0
20983,52371346932,0,0,0
20984,52371346933,0,0,0
20985,52371346934,0,0,0
20986,52371346935,0,0,0
20987,52371346936,0,0,0
20988,52371346937,0,0,0
20989,52371346938,0,0,0
20990,52371346939,0,0,0
20991,52371347930,0,0,0
20992,52371346941,0,0,0
20993,52371346942,0,0,0
20994,52371346943,0,0,0
20995,52371346944,0,0,0
20996,52371346945,0,0,0
20997,52371346946,0,0,0
20998,52371346947,0,0,0
20999,52371346948,0,0,0
21000,52371346949,0,0,0
21001,52371347940,0,0,0
21002,52371346951,0,0,0
21003,52371346952,0,0,0
21004,52371346953,0,0,0
21005,52371346954,0,0,0
21006,52371346955,0,0,0
21007,52371346956,0,0,0
21008,52371346957,0,0,0
21009,52371346958,0,0,0
21010,52371346959,0,0,0
21011,52371347950,0,0,0
21012,52371346961,0,0,0
21013,52371346962,0,0,0
21014,52371346963,0,0,0
21015,52371346964,0,0,0
21016,52371346965,0,0,0
21017,52371346966,0,0,0
21018,52371346967,0,0,0
21019,52371346968,0,0,0
21020,52371346969,0,0,0
21021,52371347960,0,0,0
21022,52371346971,0,0,0
21023,52371346972,0,0,0
21024,52371346973,0,0,0
21025,52371346974,0,0,0
21026,52371346975,0,0,0
21027,52371346976,0,0,0
21028,52371346977,0,0,0
21029,52371346978,0,0,0
21030,52371346979,0,0,0
21031,52371347970,0,0,0
21032,52371346981,0,0,0
21033,52371346982,0,0,0
21034,52371346983,0,0,0
21035,52371346984,0,0,0
21036,52371346985,0,0,0
21037,52371346986,0,0,0
21038,52371346987,0,0,0
21039,52371346988,0,0,0
21040,52371346989,0,0,0
21041,52371347980,0,0,0
21042,52371346991,0,0,0
21043,52371346992,0,0,0
21044,52371346993,0,0,0
21045,52371346994,0,0,0
21046,52371346995,0,0,0
21047,52371346996,0,0,0
21048,52371346997,0,0,0
21049,52371346998,0,0,0
21050,52371346999,0,0,0
21051,52371347990,0,0,0
21052,52371356901,0,0,0
21053,52371356902,0,0,0
21054,52371356903,0,0,0
21055,52371356904,0,0,0
21056,52371356905,0,0,0
21057,52371356906,0,0,0
21058,52371356907,0,0,0
21059,52371356908,0,0,0
21060,52371356909,0,0,0
21061,52371357900,0,0,0
21062,52371347911,0,0,0
21063,52371347912,0,0,0
21064,52371347913,0,0,0
21065,52371347914,0,0,0
21066,52371347915,0,0,0
21067,52371347916,0,0,0
21068,52371347917,0,0,0
21069,52371347918,0,0,0
21070,52371347919,0,0,0
21071,52371348910,0,0,0
21072,52371347921,0,0,0
21073,52371347922,0,0,0
21074,52371347923,0,0,0
21075,52371347924,0,0,0
21076,52371347925,0,0,0
21077,52371347926,0,0,0
21078,52371347927,0,0,0
21079,52371347928,0,0,0
21080,52371347929,0,0,0
21081,52371348920,0,0,0
21082,52371347931,0,0,0
21083,52371347932,0,0,0
21084,52371347933,0,0,0
21085,52371347934,0,0,0
21086,52371347935,0,0,0
21087,52371347936,0,0,0
21088,52371347937,0,0,0
21089,52371347938,0,0,0
21090,52371347939,0,0,0
21091,52371348930,0,0,0
21092,52371347941,0,0,0
21093,52371347942,0,0,0
21094,52371347943,0,0,0
21095,52371347944,0,0,0
21096,52371347945,0,0,0
21097,52371347946,0,0,0
21098,52371347947,0,0,0
21099,52371347948,0,0,0
21100,52371347949,0,0,0
21101,52371348940,0,0,0
21102,52371347951,0,0,0
21103,52371347952,0,0,0
21104,52371347953,0,0,0
21105,52371347954,0,0,0
21106,52371347955,0,0,0
21107,52371347956,0,0,0
21108,52371347957,0,0,0
21109,52371347958,0,0,0
21110,52371347959,0,0,0
21111,52371348950,0,0,0
21112,52371347961,0,0,0
21113,52371347962,0,0,0
21114,52371347963,0,0,0
21115,52371347964,0,0,0
21116,52371347965,0,0,0
21117,52371347966,0,0,0
21118,52371347967,0,0,0
21119,52371347968,0,0,0
21120,52371347969,0,0,0
21121,52371348960,0,0,0
21122,52371347971,0,0,0
21123,52371347972,0,0,0
21124,52371347973,0,0,0
21125,52371347974,0,0,0
21126,52371347975,0,0,0
21127,52371347976,0,0,0
21128,52371347977,0,0,0
21129,52371347978,0,0,0
21130,52371347979,0,0,0
21131,52371348970,0,0,0
21132,52371347981,0,0,0
21133,52371347982,0,0,0
21134,52371347983,0,0,0
21135,52371347984,0,0,0
21136,52371347985,0,0,0
21137,52371347986,0,0,0
21138,52371347987,0,0,0
21139,52371347988,0,0,0
21140,52371347989,0,0,0
21141,52371348980,0,0,0
21142,52371347991,0,0,0
21143,52371347992,0,0,0
21144,52371347993,0,0,0
21145,52371347994,0,0,0
21146,52371347995,0,0,0
21147,52371347996,0,0,0
21148,52371347997,0,0,0
21149,52371347998,0,0,0
21150,52371347999,0,0,0
21151,52371348990,0,0,0
21152,52371357901,0,0,0
21153,52371357902,0,0,0
21154,52371357903,0,0,0
21155,52371357904,0,0,0
21156,52371357905,0,0,0
21157,52371357906,0,0,0
21158,52371357907,0,0,0
21159,52371357908,0,0,0
21160,52371357909,0,0,0
21161,52371358900,0,0,0
21162,52371348911,0,0,0
21163,52371348912,0,0,0
21164,52371348913,0,0,0
21165,52371348914,0,0,0
21166,52371348915,0,0,0
21167,52371348916,0,0,0
21168,52371348917,0,0,0
21169,52371348918,0,0,0
21170,52371348919,0,0,0
21171,52371349900,0,0,0
21172,52371349910,0,0,0
21173,52371348921,0,0,0
21174,52371348922,0,0,0
21175,52371348923,0,0,0
21176,52371348924,0,0,0
21177,52371348925,0,0,0
21178,52371348926,0,0,0
21179,52371348927,0,0,0
21180,52371348928,0,0,0
21181,52371348929,0,0,0
21182,52371349920,0,0,0
21183,52371348931,0,0,0
21184,52371348932,0,0,0
21185,52371348933,0,0,0
21186,52371348934,0,0,0
21187,52371348935,0,0,0
21188,52371348936,0,0,0
21189,52371348937,0,0,0
21190,52371348938,0,0,0
21191,52371348939,0,0,0
21192,52371349930,0,0,0
21193,52371348941,0,0,0
21194,52371348942,0,0,0
21195,52371348943,0,0,0
21196,52371348944,0,0,0
21197,52371348945,0,0,0
21198,52371348946,0,0,0
21199,52371348947,0,0,0
21200,52371348948,0,0,0
21201,52371348949,0,0,0
21202,52371349940,0,0,0
21203,52371348951,0,0,0
21204,52371348952,0,0,0
21205,52371348953,0,0,0
21206,52371348954,0,0,0
21207,52371348955,0,0,0
21208,52371348956,0,0,0
21209,52371348957,0,0,0
21210,52371348958,0,0,0
21211,52371348959,0,0,0
21212,52371349950,0,0,0
21213,52371348961,0,0,0
21214,52371348962,0,0,0
21215,52371348963,0,0,0
21216,52371348964,0,0,0
21217,52371348965,0,0,0
21218,52371348966,0,0,0
21219,52371348967,0,0,0
21220,52371348968,0,0,0
21221,52371348969,0,0,0
21222,52371349960,0,0,0
21223,52371348971,0,0,0
21224,52371348972,0,0,0
21225,52371348973,0,0,0
21226,52371348974,0,0,0
21227,52371348975,0,0,0
21228,52371348976,0,0,0
21229,52371348977,0,0,0
21230,52371348978,0,0,0
21231,52371348979,0,0,0
21232,52371349970,0,0,0
21233,52371348981,0,0,0
21234,52371348982,0,0,0
21235,52371348983,0,0,0
21236,52371348984,0,0,0
21237,52371348985,0,0,0
21238,52371348986,0,0,0
21239,52371348987,0,0,0
21240,52371348988,0,0,0
21241,52371348989,0,0,0
21242,52371349980,0,0,0
21243,52371348991,0,0,0
21244,52371348992,0,0,0
21245,52371348993,0,0,0
21246,52371348994,0,0,0
21247,52371348995,0,0,0
21248,52371348996,0,0,0
21249,52371348997,0,0,0
21250,52371348998,0,0,0
21251,52371348999,0,0,0
21252,52371349990,0,0,0
21253,52371358901,0,0,0
21254,52371358902,0,0,0
21255,52371358903,0,0,0
21256,52371358904,0,0,0
21257,52371358905,0,0,0
21258,52371358906,0,0,0
21259,52371358907,0,0,0
21260,52371358908,0,0,0
21261,52371358909,0,0,0
21262,52371359900,0,0,0
21263,52371349901,0,0,0
21264,52371349911,0,0,0
21265,52371349912,0,0,0
21266,52371349921,0,0,0
21267,52371349922,0,0,0
21268,52371349923,0,0,0
21269,52371349931,0,0,0
21270,52371349932,0,0,0
21271,52371349933,0,0,0
21272,52371349934,0,0,0
21273,52371349941,0,0,0
21274,52371349942,0,0,0
21275,52371349943,0,0,0
21276,52371349944,0,0,0
21277,52371349951,0,0,0
21278,52371349952,0,0,0
21279,52371349953,0,0,0
21280,52371349954,0,0,0
21281,52371349961,0,0,0
21282,52371349962,0,0,0
21283,52371349963,0,0,0
21284,52371349964,0,0,0
21285,52371349971,0,0,0
21286,52371349972,0,0,0
21287,52371349973,0,0,0
21288,52371349974,0,0,0
21289,52371349981,0,0,0
21290,52371349982,0,0,0
21291,52371349983,0,0,0
21292,52371349984,0,0,0
21293,52371349991,0,0,0
21294,52371349992,0,0,0
21295,52371349993,0,0,0
21296,52371349994,0,0,0
21297,52371359901,0,0,0
21298,52371359902,0,0,0
21299,52371359903,0,0,0
21300,52371350911,0,0,0
21301,52371350912,0,0,0
21302,52371350913,0,0,0
21303,52371350914,0,0,0
21304,52371350915,0,0,0
21305,52371350916,0,0,0
21306,52371350917,0,0,0
21307,52371350918,0,0,0
21308,52371350919,0,0,0
21309,52371351910,0,0,2809.573361
21310,52371350922,0,0,0
21311,52371350923,0,0,0
21312,52371350924,0,0,0
21313,52371350925,0,0,0
21314,52371350926,0,0,0
21315,52371350927,0,0,0
21316,52371350928,0,0,0
21317,52371350929,0,0,0
21318,52371351920,0,0,3520.408163
21319,52371350933,0,0,0
21320,52371350934,0,0,0
21321,52371350935,0,0,0
21322,52371350936,0,0,0
21323,52371350937,0,0,0
21324,52371350938,0,0,0
21325,52371350939,0,0,0
21326,52371351930,0,0,4168.952795
21327,52371350944,0,0,0
21328,52371350945,0,0,0
21329,52371350946,0,0,0
21330,52371350947,0,0,0
21331,52371350948,0,0,0
21332,52371350949,0,0,0
21333,52371351940,0,0,4562.482263
21334,52371350954,0,0,0
21335,52371350955,0,0,0
21336,52371350956,0,0,0
21337,52371350957,0,0,0
21338,52371350958,0,0,0
21339,52371350959,0,0,0
21340,52371351950,0,0,5170.068027
21341,52371350964,0,0,0
21342,52371350965,0,0,0
21343,52371350966,0,0,0
21344,52371350967,0,0,0
21345,52371350968,0,0,0
21346,52371350969,0,0,0
21347,52371351960,0,0,5783.74799
21348,52371350974,0,0,0
21349,52371350975,0,0,0
21350,52371350976,0,0,0
21351,52371350977,0,0,0
21352,52371350978,0,0,0
21353,52371350979,0,0,0
21354,52371351970,0,0,612.0518399
21355,52371350986,0,0,0
21356,52371350987,0,0,0
21357,52371350988,0,0,0
21358,52371350989,0,0,0
21359,52371351980,0,0,0
21360,52371350997,0,0,0
21361,52371350998,0,0,0
21362,52371350999,0,0,0
21363,52371351990,0,0,0
21364,52371360908,0,0,0
21365,52371360909,0,0,0
21366,52371351911,0,0,10000
21367,52371351912,0,0,8833.601362
21368,52371351913,0,0,0
21369,52371351914,0,0,0
21370,52371351915,0,0,0
21371,52371351916,0,0,0
21372,52371351917,0,0,0
21373,52371351918,0,0,0
21374,52371351919,0,0,0
21375,52371352910,0,0,0
21376,52371351921,0,0,10000
21377,52371351922,0,0,8233.182162
21378,52371351923,0,0,0
21379,52371351924,0,0,0
21380,52371351925,0,0,0
21381,52371351926,0,0,0
21382,52371351927,0,0,0
21383,52371351928,0,0,0
21384,52371351929,0,0,0
21385,52371352920,0,0,0
21386,52371351931,0,0,10000
21387,52371351932,0,0,7632.201305
21388,52371351933,0,0,0
21389,52371351934,0,0,0
21390,52371351935,0,0,0
21391,52371351936,0,0,0
21392,52371351937,0,0,0
21393,52371351938,0,0,0
21394,52371351939,0,0,0
21395,52371352930,0,0,0
21396,52371351941,0,0,10000
21397,52371351942,0,0,6965.282376
21398,52371351943,0,0,0
21399,52371351944,0,0,0
21400,52371351945,0,0,0
21401,52371351946,0,0,0
21402,52371351947,0,0,0
21403,52371351948,0,0,0
21404,52371351949,0,0,0
21405,52371352940,0,0,0
21406,52371351951,0,0,10000
21407,52371351952,0,0,6398.337113
21408,52371351953,0,0,0
21409,52371351954,0,0,0
21410,52371351955,0,0,0
21411,52371351956,0,0,0
21412,52371351957,0,0,0
21413,52371351958,0,0,0
21414,52371351959,0,0,0
21415,52371352950,0,0,0
21416,52371351961,0,0,10000
21417,52371351962,0,0,5914.293823
21418,52371351963,0,0,0
21419,52371351964,0,0,0
21420,52371351965,0,0,0
21421,52371351966,0,0,0
21422,52371351967,0,0,0
21423,52371351968,0,0,0
21424,52371351969,0,0,0
21425,52371352960,0,0,0
21426,52371351971,0,0,4798.032353
21427,52371351972,0,0,4555.860373
21428,52371351973,0,0,0
21429,52371351974,0,0,0
21430,52371351979,0,0,0
21431,52371352970,0,0,0
21432,52371351981,0,0,0
21433,52371351982,0,0,0
21434,52371352911,0,0,0
21435,52371352912,0,0,0
21436,52371352913,0,0,0
21437,52371352914,0,0,0
21438,52371352915,0,0,0
21439,52371352916,0,0,0
21440,52371352917,0,0,0
21441,52371352918,0,0,0
21442,52371352919,0,0,0
21443,52371353910,0,0,0
21444,52371352921,0,0,0
21445,52371352922,0,0,0
21446,52371352923,0,0,0
21447,52371352925,0,0,0
21448,52371352926,0,0,0
21449,52371352927,0,0,0
21450,52371352928,0,0,0
21451,52371352929,0,0,0
21452,52371353920,0,0,0
21453,52371352931,0,0,0
21454,52371352932,0,0,0
21455,52371352933,0,0,0
21456,52371352935,0,0,0
21457,52371352936,0,0,0
21458,52371352937,0,0,0
21459,52371352938,0,0,0
21460,52371352939,0,0,0
21461,52371353930,0,0,0
21462,52371352941,0,0,0
21463,52371352942,0,0,0
21464,52371352944,0,0,0
21465,52371352945,0,0,0
21466,52371352946,0,0,0
21467,52371352947,0,0,0
21468,52371352948,0,0,0
21469,52371352949,0,0,0
21470,52371353940,0,0,0
21471,52371352951,0,0,0
21472,52371352952,0,0,0
21473,52371352954,0,0,0
21474,52371352955,0,0,0
21475,52371352956,0,0,0
21476,52371352957,0,0,0
21477,52371352958,0,0,0
21478,52371352959,0,0,0
21479,52371353950,0,0,0
21480,52371352961,0,0,0
21481,52371352962,0,0,0
21482,52371352963,0,0,0
21483,52371352964,0,0,0
21484,52371352965,0,0,0
21485,52371352966,0,0,0
21486,52371352967,0,0,0
21487,52371352968,0,0,0
21488,52371352969,0,0,0
21489,52371353960,0,0,0
21490,52371352971,0,0,0
21491,52371352973,0,0,0
21492,52371352974,0,0,0
21493,52371352975,0,0,0
21494,52371352976,0,0,0
21495,52371352977,0,0,0
21496,52371352978,0,0,0
21497,52371352979,0,0,0
21498,52371353970,0,0,0
21499,52371352982,0,0,0
21500,52371352983,0,0,0
21501,52371352984,0,0,0
21502,52371352985,0,0,0
21503,52371352986,0,0,0
21504,52371352987,0,0,0
21505,52371352988,0,0,0
21506,52371352989,0,0,0
21507,52371353980,0,0,0
21508,52371352992,0,0,0
21509,52371352993,0,0,0
21510,52371352994,0,0,0
21511,52371352995,0,0,0
21512,52371352996,0,0,0
21513,52371352997,0,0,0
21514,52371352998,0,0,0
21515,52371352999,0,0,0
21516,52371353990,0,0,0
21517,52371362902,0,0,0
21518,52371362903,0,0,0
21519,52371362904,0,0,0
21520,52371362905,0,0,0
21521,52371362906,0,0,0
21522,52371362907,0,0,0
21523,52371362908,0,0,0
21524,52371362909,0,0,0
21525,52371363900,0,0,0
21526,52371353911,0,0,0
21527,52371353912,0,0,0
21528,52371353913,0,0,0
21529,52371353914,0,0,0
21530,52371353915,0,0,0
21531,52371353916,0,0,0
21532,52371353917,0,0,0
21533,52371353918,0,0,0
21534,52371353919,0,0,0
21535,52371354910,0,0,0
21536,52371353921,0,0,0
21537,52371353922,0,0,0
21538,52371353923,0,0,0
21539,52371353924,0,0,0
21540,52371353925,0,0,0
21541,52371353926,0,0,0
21542,52371353927,0,0,0
21543,52371353928,0,0,0
21544,52371353929,0,0,0
21545,52371354920,0,0,0
21546,52371353931,0,0,0
21547,52371353932,0,0,0
21548,52371353933,0,0,0
21549,52371353934,0,0,0
21550,52371353935,0,0,0
21551,52371353936,0,0,0
21552,52371353937,0,0,0
21553,52371353938,0,0,0
21554,52371353939,0,0,0
21555,52371354930,0,0,0
21556,52371353941,0,0,0
21557,52371353942,0,0,0
21558,52371353943,0,0,0
21559,52371353944,0,0,0
21560,52371353945,0,0,0
21561,52371353946,0,0,0
21562,52371353947,0,0,0
21563,52371353948,0,0,0
21564,52371353949,0,0,0
21565,52371354940,0,0,0
21566,52371353951,0,0,0
21567,52371353952,0,0,0
21568,52371353953,0,0,0
21569,52371353954,0,0,0
21570,52371353955,0,0,0
21571,52371353956,0,0,0
21572,52371353957,0,0,0
21573,52371353958,0,0,0
21574,52371353959,0,0,0
21575,52371354950,0,0,0
21576,52371353961,0,0,0
21577,52371353962,0,0,0
21578,52371353963,0,0,0
21579,52371353964,0,0,0
21580,52371353965,0,0,0
21581,52371353966,0,0,0
21582,52371353967,0,0,0
21583,52371353968,0,0,0
21584,52371353969,0,0,0
21585,52371354960,0,0,0
21586,52371353971,0,0,0
21587,52371353972,0,0,0
21588,52371353973,0,0,0
21589,52371353974,0,0,0
21590,52371353975,0,0,0
21591,52371353976,0,0,0
21592,52371353977,0,0,0
21593,52371353978,0,0,0
21594,52371353979,0,0,0
21595,52371354970,0,0,0
21596,52371353981,0,0,0
21597,52371353982,0,0,0
21598,52371353983,0,0,0
21599,52371353984,0,0,0
21600,52371353985,0,0,0
21601,52371353986,0,0,0
21602,52371353987,0,0,0
21603,52371353988,0,0,0
21604,52371353989,0,0,0
21605,52371354980,0,0,0
21606,52371353991,0,0,0
21607,52371353992,0,0,0
21608,52371353993,0,0,0
21609,52371353994,0,0,0
21610,52371353995,0,0,0
21611,52371353996,0,0,0
21612,52371353997,0,0,0
21613,52371353998,0,0,0
21614,52371353999,0,0,0
21615,52371354990,0,0,0
21616,52371363901,0,0,0
21617,52371363902,0,0,0
21618,52371363903,0,0,0
21619,52371363904,0,0,0
21620,52371363905,0,0,0
21621,52371363906,0,0,0
21622,52371363907,0,0,0
21623,52371363908,0,0,0
21624,52371363909,0,0,0
21625,52371364900,0,0,0
21626,52371354911,0,0,0
21627,52371354912,0,0,0
21628,52371354913,0,0,0
21629,52371354914,0,0,0
21630,52371354915,0,0,0
21631,52371354916,0,0,0
21632,52371354917,0,0,0
21633,52371354918,0,0,0
21634,52371354919,0,0,0
21635,52371355910,0,0,0
21636,52371354921,0,0,0
21637,52371354922,0,0,0
21638,52371354923,0,0,0
21639,52371354924,0,0,0
21640,52371354925,0,0,0
21641,52371354926,0,0,0
21642,52371354927,0,0,0
21643,52371354928,0,0,0
21644,52371354929,0,0,0
21645,52371355920,0,0,0
21646,52371354931,0,0,0
21647,52371354932,0,0,0
21648,52371354933,0,0,0
21649,52371354934,0,0,0
21650,52371354935,0,0,0
21651,52371354936,0,0,0
21652,52371354937,0,0,0
21653,52371354938,0,0,0
21654,52371354939,0,0,0
21655,52371355930,0,0,0
21656,52371354941,0,0,0
21657,52371354942,0,0,0
21658,52371354943,0,0,0
21659,52371354944,0,0,0
21660,52371354945,0,0,0
21661,52371354946,0,0,0
21662,52371354947,0,0,0
21663,52371354948,0,0,0
21664,52371354949,0,0,0
21665,52371355940,0,0,0
21666,52371354951,0,0,0
21667,52371354952,0,0,0
21668,52371354953,0,0,0
21669,52371354954,0,0,0
21670,52371354955,0,0,0
21671,52371354956,0,0,0
21672,52371354957,0,0,0
21673,52371354958,0,0,0
21674,52371354959,0,0,0
21675,52371355950,0,0,0
21676,52371354961,0,0,0
21677,52371354962,0,0,0
21678,52371354963,0,0,0
21679,52371354964,0,0,0
21680,52371354965,0,0,0
21681,52371354966,0,0,0
21682,52371354967,0,0,0
21683,52371354968,0,0,0
21684,52371354969,0,0,0
21685,52371355960,0,0,0
