fid,ID,LIVE,MAKE,SHOP,y2,p_land,mh01,mh02,mh03,mh04,mh06,mh07,ALAND
5164,52370370910,10593,,,97510,97510,,,,,,,1
5165,52370279921,,,,59235,59235,,,,,,,1
5166,52370279922,,,,60406,60406,,,,,,,1
5167,52370279923,336,,,85060,85060,,,,,,,1
5168,52370279924,7,,,86741,86741,,,,,,,1
5169,52370279925,5296,,,88455,88455,,,,,,,1
5170,52370279926,10580,,,90203,90203,,,,,,,1
5171,52370279927,10580,,,91986,91986,,,,,,,1
5172,52370279928,10580,,,93804,93804,,,,,,,1
5173,52370279929,10580,,,95658,95658,,,,,,,1
5174,52370370920,10580,,,97549,97549,,,,,,,1
5175,52370279931,,,,59229,59229,,,,,,,1
5176,52370279932,2089,,,83401,83401,,,,,,,1
5177,52370279933,10052,,,85049,85049,,,,,,,1
5178,52370279934,7065,,,86729,86729,,,,,,,1
5179,52370279935,5447,,,88442,88442,,,,,,,1
5180,52370279936,10580,,,90188,90188,,,,,,,1
5181,52370279937,10580,,,91968,91968,,,,,,,1
5182,52370279938,10580,,,93783,93783,,,,,,,1
5183,52370279939,10580,,,95633,95633,,,,,,,1
5184,52370370930,10580,,,97517,97517,,,,,,,1
5185,52370279941,,,,59174,59174,,,,,,,1
5186,52370279942,112,,,83318,83318,,,,,,,1
5187,52370279943,4508,,,84956,84956,,,,,,,1
5188,52370279944,9992,,,86626,86626,,,,,,,1
5189,52370279945,10592,,,88325,88325,,,,,,,1
5190,52370279946,10592,,,90055,90055,,,,,,,1
5191,52370279947,10592,,,91815,91815,,,,,,,1
5192,52370279948,10592,,,93603,93603,,,,,,,1
5193,52370279949,10592,,,95415,95415,,,,,,,1
5194,52370370940,10592,,,97246,97246,,,,,,,1
5195,52370279951,,,,59064,59064,,,,,,,1
5196,52370279952,,,,60217,60217,,,,,,,0
5197,52370279953,,,,61391,61391,,,,,,,1
5198,52370279954,1052,,,86418,86418,,,,,,,1
5199,52370279955,7156,,,88092,88092,,,,,,,1
5200,52370279956,10579,,,89790,89790,,,,,,,1
5201,52370279957,10579,,,91509,91509,,,,,,,1
5202,52370279958,10579,,,93245,93245,,,,,,,1
5203,52370279959,10579,,,94988,94988,,,,,,,1
5204,52370370950,10579,,,96723,96723,,,,,,,1
5205,52370279961,,,,58899,58899,,,,,,,1
5206,52370279962,,,,60036,60036,,,,,,,1
5207,52370279963,,,,61191,61191,,,,,,,1
5208,52370279964,,,,62361,62361,,,,,,,1
5209,52370279965,44,,,87747,87747,,,,,,,1
5210,52370279966,7211,,,89400,89400,,,,,,,1
5211,52370279967,10579,,,91063,91063,,,,,,,1
5212,52370279968,10579,,,92728,92728,,,,,,,1
5213,52370279969,10579,,,94379,94379,,,,,,,1
5214,52370370960,10579,,,95992,95992,,,,,,,1
5215,52370279971,,,,58683,58683,,,,,,,1
5216,52370279972,,,,59799,59799,,,,,,,1
5217,52370279973,,,,60929,60929,,,,,,,1
5218,52370279974,,,,62071,62071,,,,,,,1
5219,52370279975,,,,63223,63223,,,,,,,1
5220,52370279976,777,,,88897,88897,,,,,,,1
5221,52370279977,10367,,,90492,90492,,,,,,,1
5222,52370279978,10592,,,92073,92073,,,,,,,1
5223,52370279979,10592,,,93619,93619,,,,,,,1
5224,52370370970,10592,,,95102,95102,,,,,,,1
5225,52370279981,,,,58417,58417,,,,,,,1
5226,52370279982,,,,59508,59508,,,,,,,1
5227,52370279983,,,,60609,60609,,,,,,,1
5228,52370279984,,,,61718,61718,,,,,,,1
5229,52370279985,,,,62830,62830,,,,,,,1
5230,52370279986,4160,,,88291,88291,,,,,,,1
5231,52370279987,10579,,,89811,89811,,,,,,,1
5232,52370279988,10579,,,91301,91301,,,,,,,1
5233,52370279989,10579,,,92738,92738,,,,,,,1
5234,52370370980,10579,,,94091,94091,,,,,,,1
5235,52370279991,,,,58105,58105,,,,,,,1
5236,52370279992,,,,59168,59168,,,,,,,1
5237,52370279993,,,,60237,60237,,,,,,,1
5238,52370279994,,,,61309,61309,,,,,,,1
5239,52370279995,,,,62378,62378,,,,,,,1
5240,52370279996,8775,,,87598,87598,,,,,,,1
5241,52370279997,10579,,,89038,89038,,,,,,,1
5242,52370279998,10579,,,90435,90435,,,,,,,1
5243,52370279999,10579,,,91766,91766,,,,,,,1
5244,52370370990,10579,,,92998,92998,,,,,,,1
5245,52370289901,,,,57750,57750,,,,,,,1
5246,52370289902,,,,58782,58782,,,,,,,1
5247,52370289903,,,,59816,59816,,,,,,,1
5248,52370289904,,,,60849,60849,,,,,,,1
5249,52370289905,,,,61873,61873,,,,,,,1
5250,52370289906,3727,,,86830,86830,,,,,,,1
5251,52370289907,10591,,,88189,88189,,,,,,,1
5252,52370289908,10592,,,89495,89495,,,,,,,1
5253,52370289909,10592,,,90724,90724,,,,,,,1
5254,52370380900,10592,,,92060,92060,,,,,,,1
5255,52370284916,,146,,29585,31044,,,,,,,
5256,52370284917,,2411,,29961,31439,,,,,,,
5257,52370284926,,5656,,29548,31005,,,,,,,
5258,52370284927,,10579,,29805,31275,,,,,,,1
5259,52370284918,,5290,,30328,31824,,,,,,,
5260,52370284928,,10579,,30054,31536,,,,,,,1
5261,52370284919,,8159,,30697,32211,,,,,,,
5262,52370284929,,10579,,30294,31788,,,,,,,1
5263,52370285900,,616,,31053,32585,,,,,,,
5264,52370285910,,10410,,30974,32502,,,,,,,
5265,52370285920,,10579,,30525,32031,,,,,,,1
5266,52370284936,,5676,,29133,30570,,,,,,,
5267,52370284937,,10591,,29383,30832,,,,,,,1
5268,52370284938,,10591,,29624,31085,,,,,,,1
5269,52370284939,,10591,,29858,31330,,,,,,,1
5270,52370285930,,10591,,30082,31565,,,,,,,1
5271,52370284946,,5721,,28723,30139,,,,,,,
5272,52370284947,,10578,,28965,30393,,,,,,,1
5273,52370284948,,10578,,29199,30639,,,,,,,1
5274,52370284949,,10578,,29426,30877,,,,,,,1
5275,52370285940,,10578,,29643,31105,,,,,,,1
5276,52370284956,,5647,,28317,29713,,,,,,,
5277,52370284957,,10578,,28552,29960,,,,,,,1
5278,52370284958,,10578,,28780,30199,,,,,,,1
5279,52370284959,,10578,,28999,30429,,,,,,,1
5280,52370285950,,10578,,29210,30650,,,,,,,1
5281,52370284966,,5587,,27916,29292,,,,,,,
5282,52370284967,,10591,,28144,29532,,,,,,,1
5283,52370284968,,10591,,28365,29764,,,,,,,1
5284,52370284969,,10591,,28578,29987,,,,,,,1
5285,52370285960,,10591,,28782,30201,,,,,,,1
5286,52370284976,,5516,,27518,28875,,,,,,,
5287,52370284977,,10578,,27740,29108,,,,,,,1
5288,52370284978,,10578,,27954,29333,,,,,,,1
5289,52370284979,,10578,,28161,29550,,,,,,,1
5290,52370285970,,10578,,28359,29758,,,,,,,1
5291,52370284986,,2374,,27125,28463,,,,,,,
5292,52370284987,,4445,,27341,28689,,,,,,,
5293,52370284988,,4252,,27549,28908,,,,,,,
5294,52370284989,,7211,,27750,29118,,,,,,,
5295,52370285980,,10578,,27942,29320,,,,,,,1
5296,52370284999,,5010,,27344,28692,,,,,,,
5297,52370285990,,10591,,27530,28888,,,,,,,1
5298,52370294909,,4893,,26942,28271,,,,,,,
5299,52370295900,,10578,,27123,28461,,,,,,,1
5300,52370285901,,3305,,31411,32960,,,,,,,
5301,52370285911,,10579,,31203,32741,,,,,,,1
5302,52370285902,,6188,,31758,33324,,,,,,,
5303,52370285912,,10579,,31421,32970,,,,,,,1
5304,52370285913,,10579,,31628,33187,,,,,,,1
5305,52370285914,,10579,,31823,33392,,,,,,,1
5306,52370285915,,2819,,31856,33427,,,,,,,
5307,52370285916,,4075,,32177,33763,,,,,,,
5308,52370285917,,10579,,32334,33928,,,,,,,1
5309,52370285918,,10579,,32478,34079,,,,,,,1
5310,52370285919,,10579,,32608,34216,,,,,,,1
5311,52370286910,,10579,,32723,34337,,,,,,,1
5312,52370285921,,10579,,30747,32263,,,,,,,1
5313,52370285922,,10579,,30958,32484,,,,,,,0
5314,52370285923,,10579,,31158,32695,,,,,,,1
5315,52370285924,,10579,,31347,32893,,,,,,,1
5316,52370285925,,3295,,31410,32959,,,,,,,
5317,52370285926,,1373,,31689,33252,,,,,,,
5318,52370285927,,10577,,31841,33412,,,,,,,1
5319,52370285928,,10579,,31980,33558,,,,,,,1
5320,52370285929,,10547,,32106,33689,,,,,,,1
5321,52370286920,,8722,,32217,33806,,,,,,,1
5322,52370285931,,10591,,30296,31790,,,,,,,1
5323,52370285932,,10591,,30501,32005,,,,,,,1
5324,52370285933,,10591,,30695,32208,,,,,,,1
5325,52370285934,,10591,,30878,32400,,,,,,,1
5326,52370285935,,2579,,30926,32451,,,,,,,
5327,52370285936,,,,32570,32570,,,,,,,
5328,52370285937,,6041,,31356,32902,,,,,,,
5329,52370285938,,3912,,31490,33043,,,,,,,0
5330,52370285939,,1060,,31612,33170,,,,,,,0
5331,52370286930,,,,33284,33284,,,,,,,0
5332,52370285941,,10578,,29851,31323,,,,,,,1
5333,52370285942,,10578,,30049,31531,,,,,,,1
5334,52370285943,,10578,,30237,31728,,,,,,,1
5335,52370285944,,10578,,30414,31914,,,,,,,1
5336,52370285945,,2181,,30450,31951,,,,,,,
5337,52370285946,,,,32250,32250,,,,,,,
5338,52370285947,,,,32399,32399,,,,,,,0
5339,52370285948,,,,32536,32536,,,,,,,0
5340,52370285949,,,,32659,32659,1,,,,,,1
5341,52370286940,,,,32768,32768,1,,,,,,1
5342,52370285951,,10578,,29411,30862,,,,,,,1
5343,52370285952,,10578,,29603,31063,,,,,,,1
5344,52370285953,,10578,,29785,31254,,,,,,,1
5345,52370285954,,10578,,29957,31434,,,,,,,1
5346,52370285955,,2275,,29992,31471,,,,,,,
5347,52370285956,,,,31760,31760,,,,,,,
5348,52370285957,,,,31904,31904,,,,,,,0
5349,52370285958,,,,32036,32036,1,,,,,,1
5350,52370285959,,,,32155,32155,1,,,,,,1
5351,52370286950,,,,32261,32261,1,,,,,,1
5352,52370285961,,10591,,28978,30407,,,,,,,1
5353,52370285962,,10591,,29164,30602,,,,,,,1
5354,52370285963,,10591,,29340,30787,,,,,,,1
5355,52370285964,,10591,,29506,30961,,,,,,,1
5356,52370285965,,2399,,29541,30998,,,,,,,
5357,52370285966,,,,31276,31276,,,,,,,
5358,52370285967,,,,31416,31416,1,,,,,,1
5359,52370285968,,,,31544,31544,1,,,,,,1
5360,52370285969,,,,31659,31659,1,,,,,,1
5361,52370286960,,,,31761,31761,1,,,,,,1
5362,52370285971,,10578,,28549,29957,,,,,,,1
5363,52370285972,,10578,,28729,30146,,,,,,,1
5364,52370285973,,10578,,28900,30325,,,,,,,1
5365,52370285974,,10578,,29061,30494,,,,,,,1
5366,52370285975,,2553,,29097,30532,,,,,,,
5367,52370285976,,,,30799,30799,,,,,,,
5368,52370285977,,,,30935,30935,,,,,,,0
5369,52370285978,,,,31058,31058,1,,,,,,1
5370,52370285979,,,,31170,31170,1,,,,,,1
5371,52370286970,,,,31351,31351,1,,,,,,1
5372,52370285981,,10578,,28126,29513,,,,,,,1
5373,52370285982,,10578,,28301,29697,,,,,,,1
5374,52370285983,,10578,,28467,29870,,,,,,,1
5375,52370285984,,10578,,28623,30034,,,,,,,1
5376,52370285985,,2631,,28660,30073,,,,,,,
5377,52370285986,,,,30330,30330,,,,,,,
5378,52370285987,,,,30461,30461,,,,,,,0
5379,52370285988,,,,30581,30581,1,,,,,,1
5380,52370285989,,,,30688,30688,1,,,,,,1
5381,52370286980,,,,31221,31221,1,,,,,,1
5382,52370285991,,10591,,27709,29075,,,,,,,1
5383,52370285992,,10591,,27878,29253,,,,,,,1
5384,52370285993,,10591,,28039,29422,,,,,,,1
5385,52370285994,,10591,,28190,29580,,,,,,,1
5386,52370285995,,2688,,28332,29729,,,,,,,
5387,52370285996,,,,29867,29867,,,,,,,
5388,52370285997,,,,29994,29994,,,,,,,0
5389,52370285998,,,,30110,30110,,,,,,,1
5390,52370285999,,,,30506,30506,1,,,,,,1
5391,52370286990,,,,31084,31084,1,,,,,,1
5392,52370295901,,10578,,27296,28642,,,,,,,1
5393,52370295902,,10578,,27461,28815,,,,,,,1
5394,52370295903,,10578,,27617,28979,,,,,,,1
5395,52370295904,,10578,,27763,29133,,,,,,,1
5396,52370295905,,2761,,27800,29170,,,,,,,
5397,52370295906,,,,29410,29410,,,,,,,
5398,52370295907,,,,29533,29533,,,,,,,0
5399,52370295908,,,,29804,29804,1,,,,,,1
5400,52370295909,,,,30367,30367,1,,,,,,1
5401,52370296900,,,,30939,30939,1,,,,,,1
5402,52370286911,,10579,,32824,34443,,,,,,,1
5403,52370286912,,10579,,32910,34533,,,,,,,0
5404,52370286913,,10249,,33150,34785,,,,,,,1
5405,52370286914,,7789,,33632,35291,,,,,,,1
5406,52370286915,,4918,,34113,35795,,,,,,,0
5407,52370286916,,2927,,34593,36299,,,,,,,0
5408,52370286917,,9233,,35070,36799,,,,,,,1
5409,52370286918,,10579,,35544,37297,1,,,,,,1
5410,52370286919,,10579,,36234,38021,1,,,,,,1
5411,52370287910,,10579,,36937,38758,1,,,,,,1
5412,52370286921,,5808,,32315,33908,,,,,,,1
5413,52370286922,,2951,,32398,33995,,,,,,,0
5414,52370286923,,390,,32799,34416,,,,,,,0
5415,52370286924,,,,34910,34910,,,,,,,0
5416,52370286925,,,,35402,35402,,,,,,,1
5417,52370286926,,,,35892,35892,1,,,,,,1
5418,52370286927,,1150,,34762,36476,1,,,,,,1
5419,52370286928,,8968,,35435,37182,1,,,,,,1
5420,52370286929,,10579,,36119,37901,1,,,,,,1
5421,52370287920,,10579,,36817,38632,1,,,,,,1
5422,52370286931,,,,33382,33382,1,,,,,,0
5423,52370286932,,,,33563,33563,1,,,,,,1
5424,52370286933,,,,34046,34046,1,,,,,,1
5425,52370286934,,,,34527,34527,1,,,,,,0
5426,52370286935,,,,35007,35007,1,,,,,,1
5427,52370286936,,,,35668,35668,1,,,,,,1
5428,52370286937,,,,36355,36355,1,,,,,,1
5429,52370286938,,985,,35314,37056,1,,,,,,1
5430,52370286939,,8741,,35993,37768,1,,,,,,1
5431,52370287930,,10591,,36684,38493,1,,,,,,1
5432,52370286941,,,,32863,32863,1,,,,,,1
5433,52370286942,,,,33202,33202,,,,,,,1
5434,52370286943,,,,33673,33673,1,,,,,,1
5435,52370286944,,,,34212,34212,1,,,,,,1
5436,52370286945,,,,34871,34871,1,,,,,,1
5437,52370286946,,,,35541,35541,1,,,,,,1
5438,52370286947,,,,36223,36223,1,,,,,,1
5439,52370286948,,,,36917,36917,1,,,,,,1
5440,52370286949,,784,,35855,37623,1,,,,,,1
5441,52370287940,,8421,,36540,38342,1,,,,,,1
5442,52370286951,,,,32380,32380,1,,,,,,1
5443,52370286952,,,,32841,32841,1,,,,,,1
5444,52370286953,,,,33445,33445,1,,,,,,1
5445,52370286954,,,,34087,34087,1,,,,,,1
5446,52370286955,,,,34740,34740,1,,,,,,1
5447,52370286956,,,,35404,35404,1,,,,,,1
5448,52370286957,,,,36080,36080,1,,,,,,1
5449,52370286958,,,,36768,36768,1,,,,,,1
5450,52370286959,,,,37467,37467,1,,,,,,1
5451,52370287950,,627,,36384,38178,1,,,,,,1
5452,52370286961,,,,32077,32077,1,,,,,,1
5453,52370286962,,,,32691,32691,1,,,,,,1
5454,52370286963,,,,33316,33316,1,,,,,,1
5455,52370286964,,,,33952,33952,1,,,,,,1
5456,52370286965,,,,34599,34599,1,,,,,,1
5457,52370286966,,,,35257,35257,1,,,,,,1
5458,52370286967,,,,35927,35927,1,,,,,,1
5459,52370286968,,,,36608,36608,1,,,,,,1
5460,52370286969,,,,37300,37300,1,,,,,,1
5461,52370287960,,,,38003,38003,1,,,,,,1
5462,52370286971,,,,31949,31949,1,,,,,,1
5463,52370286972,,,,32558,32558,1,,,,,,1
5464,52370286973,,,,33178,33178,1,,,,,,1
5465,52370286974,,,,33808,33808,1,,,,,,1
5466,52370286975,,,,34449,34449,1,,,,,,1
5467,52370286976,,,,35101,35101,1,,,,,,1
5468,52370286977,,,,35763,35763,1,,,,,,1
5469,52370286978,,,,36437,36437,1,,,,,,1
5470,52370286979,,,,37121,37121,1,,,,,,1
5471,52370287970,,,,37816,37816,1,,,,,,1
5472,52370286981,,,,31814,31814,1,,,,,,1
5473,52370286982,,,,32418,32418,1,,,,,,0
5474,52370286983,,,,33031,33031,1,,,,,,1
5475,52370286984,,,,33655,33655,1,,,,,,1
5476,52370286985,,,,34290,34290,1,,,,,,1
5477,52370286986,,,,34934,34934,1,,,,,,1
5478,52370286987,,,,35590,35590,1,,,,,,1
5479,52370286988,,,,36256,36256,1,,,,,,1
5480,52370286989,,,,36932,36932,1,,,,,,1
5481,52370287980,,,,37619,37619,1,,,,,,1
5482,52370286991,,,,31671,31671,1,,,,,,1
5483,52370286992,,,,32269,32269,1,,,,,,1
5484,52370286993,,,,32876,32876,1,,,,,,1
5485,52370286994,,,,33494,33494,1,,,,,,1
5486,52370286995,,,,34122,34122,1,,,,,,1
5487,52370286996,,,,34759,34759,1,,,,,,1
5488,52370286997,,,,35407,35407,1,,,,,,1
5489,52370286998,,,,36065,36065,1,,,,,,1
5490,52370286999,,,,36733,36733,1,,,,,,1
5491,52370287990,,,,37410,37410,1,,,,,,1
5492,52370296901,,,,31521,31521,1,,,,,,1
5493,52370296902,,,,32112,32112,1,,,,,,1
5494,52370296903,,,,32713,32713,1,,,,,,1
5495,52370296904,,,,33324,33324,1,,,,,,1
5496,52370296905,,,,33945,33945,1,,,,,,1
5497,52370296906,,,,34575,34575,1,,,,,,1
5498,52370296907,,,,35215,35215,1,,,,,,1
5499,52370296908,,,,35864,35864,1,,,,,,1
5500,52370296909,,,,36523,36523,1,,,,,,1
5501,52370297900,,,,37192,37192,1,,,,,,1
5502,52370287911,,10579,,37652,39509,1,,,,,,1
5503,52370287912,,10579,,38380,40273,,,,,,,1
5504,52370287913,,10579,,39122,41051,1,,,,,,1
5505,52370287914,,10579,,39877,41843,1,,,,,,1
5506,52370287915,,10579,,40645,42649,1,,,,,,1
5507,52370287916,,10579,,41426,43469,1,,,,,,1
5508,52370287917,,10579,,42221,44303,1,,,,,,1
5509,52370287918,,10579,,38397,45151,1,,,,,,1
5510,52370287919,,9956,,39131,46014,1,,,,,,1
5511,52370288910,,411,,44686,46890,,,,,,,1
5512,52370287921,,10579,,37526,39377,1,,,,,,1
5513,52370287922,,10579,,38248,40135,1,,,,,,1
5514,52370287923,,10579,,38983,40906,1,,,,,,1
5515,52370287924,,10579,,39731,41690,1,,,,,,1
5516,52370287925,,10579,,40491,42488,1,,,,,,1
5517,52370287926,,10579,,41265,43299,1,,,,,,1
5518,52370287927,,10579,,37524,44124,1,,,,,,1
5519,52370287928,,10579,,38237,44963,1,,,,,,1
5520,52370287929,,10579,,43661,45815,1,,,,,,1
5521,52370288920,,3890,,44486,46680,,,,,,,0
5522,52370287931,,10591,,37387,39231,1,,,,,,1
5523,52370287932,,10591,,38103,39982,1,,,,,,1
5524,52370287933,,10591,,38830,40745,1,,,,,,1
5525,52370287934,,10591,,39570,41522,1,,,,,,1
5526,52370287935,,10591,,40323,42311,1,,,,,,1
5527,52370287936,,10591,,36664,43113,1,,,,,,1
5528,52370287937,,10591,,37357,43928,1,,,,,,1
5529,52370287938,,10591,,42653,44756,1,,,,,,1
5530,52370287939,,10591,,43453,45596,1,,,,,,1
5531,52370288930,,8011,,44266,46449,1,,,,,,0
5532,52370287941,,10578,,37236,39072,1,,,,,,1
5533,52370287942,,10578,,37944,39815,1,,,,,,1
5534,52370287943,,10578,,38664,40571,1,,,,,,1
5535,52370287944,,10578,,39396,41338,1,,,,,,1
5536,52370287945,,10578,,35818,42118,1,,,,,,1
5537,52370287946,,10578,,36492,42911,1,,,,,,1
5538,52370287947,,10578,,41660,43715,1,,,,,,1
5539,52370287948,,10578,,42438,44531,1,,,,,,1
5540,52370287949,,10578,,43228,45359,1,,,,,,1
5541,52370288940,,10547,,44028,46199,1,,,,,,1
5542,52370287951,,8184,,37073,38901,1,,,,,,1
5543,52370287952,,10578,,37773,39636,1,,,,,,1
5544,52370287953,,10578,,38485,40383,1,,,,,,1
5545,52370287954,,10578,,39207,41141,1,,,,,,1
5546,52370287955,,10578,,35642,41911,1,,,,,,0
5547,52370287956,,10578,,40686,42693,1,,,,,,1
5548,52370287957,,10578,,41442,43486,1,,,,,,1
5549,52370287958,,10578,,42208,44290,1,,,,,,1
5550,52370287959,,10578,,42985,45105,1,,,,,,1
5551,52370288950,,10578,,43772,45931,1,,,,,,1
5552,52370287961,,496,,36898,38718,1,,,,,,1
5553,52370287962,,7910,,37590,39444,1,,,,,,1
5554,52370287963,,10591,,38293,40181,1,,,,,,1
5555,52370287964,,10591,,34807,40930,1,,,,,,1
5556,52370287965,,10591,,35453,41689,1,,,,,,1
5557,52370287966,,10591,,40464,42460,1,,,,,,1
5558,52370287967,,10591,,41209,43241,1,,,,,,1
5559,52370287968,,10591,,41963,44032,1,,,,,,1
5560,52370287969,,10591,,42727,44834,1,,,,,,1
5561,52370288960,,10591,,43500,45645,1,,,,,,1
5562,52370287971,,,,38522,38522,1,,,,,,1
5563,52370287972,,386,,37395,39239,1,,,,,,1
5564,52370287973,,7605,,33989,39967,1,,,,,,1
5565,52370287974,,10578,,34616,40705,1,,,,,,1
5566,52370287975,,10578,,39505,41454,1,,,,,,1
5567,52370287976,,10578,,40229,42212,,,,,,,1
5568,52370287977,,10578,,40961,42981,1,,,,,,1
5569,52370287978,,10578,,41703,43760,,,,,,,1
5570,52370287979,,10578,,42453,44547,1,,,,,,1
5571,52370288970,,10578,,43212,45343,1,,,,,,1
5572,52370287981,,,,38316,38316,1,,,,,,1
5573,52370287982,,,,39023,39023,1,,,,,,1
5574,52370287983,,295,,33796,39740,1,,,,,,0
5575,52370287984,,7366,,34415,40468,1,,,,,,1
5576,52370287985,,10578,,35042,41205,1,,,,,,1
5577,52370287986,,10578,,39980,41952,,,,,,,1
5578,52370287987,,10578,,40701,42708,,,,,,,1
5579,52370287988,,10578,,41429,43472,1,,,,,,1
5580,52370287989,,10578,,42166,44245,1,,,,,,1
5581,52370288980,,10578,,42910,45026,1,,,,,,1
5582,52370287991,,,,38098,38098,1,,,,,,1
5583,52370287992,,,,34620,38796,,,,,,,1
5584,52370287993,,,,35250,39503,1,,,,,,1
5585,52370287994,,212,,38329,40219,1,,,,,,1
5586,52370287995,,7017,,34820,40944,1,,,,,,1
5587,52370287996,,10591,,35444,41679,1,,,,,,1
5588,52370287997,,10591,,40428,42421,1,,,,,,1
5589,52370287998,,10591,,41143,43172,1,,,,,,1
5590,52370287999,,10591,,41865,43930,1,,,,,,1
5591,52370288990,,10591,,42674,44779,,,,,,,1
5592,52370297901,,,,37870,37870,1,,,,,,1
5593,52370297902,,,,34407,38557,,,,,,,1
5594,52370297903,,,,39253,39253,1,,,,,,1
5595,52370297904,,,,39958,39958,1,,,,,,1
5596,52370297905,,133,,38760,40672,1,,,,,,1
5597,52370297906,,6721,,35201,41393,1,,,,,,1
5598,52370297907,,10578,,35884,42196,1,,,,,,1
5599,52370297908,,10578,,41006,43028,1,,,,,,1
5600,52370297909,,10578,,41815,43877,,,,,,,1
5601,52370298900,,10578,,42639,44742,1,,,,,,1
5602,52370288911,,,,47781,47781,,,,,,,1
5603,52370288912,,,,48685,48685,,,,,,,1
5604,52370288913,,,,49603,49603,,,,,,,1
5605,52370288914,,,,50534,50534,,,,,,,1
5606,52370288915,,,,51478,51478,,,,,,,1
5607,52370288916,,,,52434,52434,,,,,,,1
5608,52370288917,,,,53401,53401,,,,,,,1
5609,52370288918,,,,54378,54378,,,,,,,1
5610,52370288919,,,,55364,55364,,,,,,,1
5611,52370289910,,,,56357,56357,,,,,,,1
5612,52370288921,,,,47558,47558,,,,,,,1
5613,52370288922,,,,48449,48449,,,,,,,1
5614,52370288923,,,,49352,49352,,,,,,,1
5615,52370288924,,,,50267,50267,,,,,,,1
5616,52370288925,,,,51194,51194,,,,,,,1
5617,52370288926,,,,52131,52131,,,,,,,1
5618,52370288927,,,,53077,53077,,,,,,,1
5619,52370288928,,,,54032,54032,,,,,,,1
5620,52370288929,,,,54993,54993,,,,,,,1
5621,52370289920,,,,55958,55958,,,,,,,1
5622,52370288931,,,,47314,47314,,,,,,,1
5623,52370288932,,,,48190,48190,,,,,,,1
5624,52370288933,,,,49078,49078,,,,,,,1
5625,52370288934,,,,49976,49976,,,,,,,1
5626,52370288935,,,,50884,50884,,,,,,,1
5627,52370288936,,,,51801,51801,,,,,,,1
5628,52370288937,,,,52726,52726,,,,,,,1
5629,52370288938,,,,53656,53656,,,,,,,1
5630,52370288939,,,,54591,54591,,,,,,,1
5631,52370289930,,,,55528,55528,,,,,,,1
5632,52370288941,,1591,,44838,47049,,,,,,,0
5633,52370288942,,,,47911,47911,,,,,,,1
5634,52370288943,,,,48782,48782,,,,,,,1
5635,52370288944,,,,49662,49662,,,,,,,1
5636,52370288945,,,,50551,50551,,,,,,,1
5637,52370288946,,,,51447,51447,,,,,,,1
5638,52370288947,,,,52348,52348,,,,,,,1
5639,52370288948,,,,53254,53254,,,,,,,1
5640,52370288949,,,,54162,54162,,,,,,,1
5641,52370289940,,,,55069,55069,,,,,,,1
5642,52370288951,,5700,,44568,46766,1,,,,,,0
5643,52370288952,,,,47611,47611,,,,,,,1
5644,52370288953,,,,48465,48465,,,,,,,1
5645,52370288954,,,,49327,49327,,,,,,,1
5646,52370288955,,,,50196,50196,,,,,,,0
5647,52370288956,,,,51070,51070,,,,,,,1
5648,52370288957,,,,51948,51948,,,,,,,1
5649,52370288958,,,,52828,52828,,,,,,,1
5650,52370288959,,,,53708,53708,,,,,,,1
5651,52370289950,,,,54601,54601,,,,,,,1
5652,52370288961,,9623,,44282,46465,1,,,,,,1
5653,52370288962,,197,,45071,47294,,,,,,,1
5654,52370288963,,,,48130,48130,,,,,,,1
5655,52370288964,,,,48972,48972,,,,,,,1
5656,52370288965,,,,49820,49820,,,,,,,1
5657,52370288966,,,,50672,50672,,,,,,,1
5658,52370288967,,,,51526,51526,,,,,,,1
5659,52370288968,,,,52471,52471,,,,,,,1
5660,52370288969,,,,53506,53506,,,,,,,1
