"","ID","original","if_jukyo","if_shogyo","if_kogyo"
"19237",52371326945,624768496.657807,62476.8496657807,89823.9954855223,43502.721813919
"19238",52371326946,608906906.453701,60890.6906453701,87543.5485447619,42398.2769677611
"19239",52371326947,593398385.699448,59339.8385699448,85313.862980158,41318.4163990436
"19240",52371326948,578241981.523871,57824.1981523871,83134.8017958528,40263.0737592072
"19241",52371326949,563435492.988003,56343.5492988003,81006.0485592268,39232.0957965497
"19242",52371326950,703514482.337331,70351.4482337331,101145.435506937,48985.8163158102
"19243",52371326951,686361974.125964,68636.1974125964,98679.3911586938,47791.4846599701
"19244",52371326952,669494123.191115,66949.4123191115,96254.2724558021,46616.9737319338
"19245",52371326953,652927890.697202,65292.7890697202,93872.5179327978,45463.4645400608
"19246",52371326954,636675576.209357,63667.5576209357,91535.8959184118,44331.8135048706
"19247",52371326955,620745768.734768,62074.5768734768,89245.6412683499,43222.61868019
"19248",52371326956,605144090.994195,60514.4090994195,87002.562370434,42136.271576888
"19249",52371326957,589873788.695492,58987.3788695492,84807.1258654265,41072.9981940773
"19250",52371326958,574936196.752465,57493.6196752465,82659.5236760831,40032.8914820014
"19251",52371326959,560331112.249943,56033.1112249943,80559.7266289558,39015.9373116473
"19252",52371326960,697234252.342808,69723.4252342808,100242.516499826,48548.5229826145
"19253",52371326961,680524458.172304,68052.4458172304,97840.1218781952,47385.0175702002
"19254",52371326962,664059246.548436,66405.9246548436,95472.8912920145,46238.5424762859
"19255",52371326963,647859959.351512,64785.9959351512,93143.8930985569,45110.5837391194
"19256",52371326964,631942758.959268,63194.2758959268,90855.4509894822,44002.2667474267
"19257",52371326965,616319630.444827,61631.9630444827,88609.2880784872,42914.4260236024
"19258",52371326966,600999181.633548,60099.9181633548,86406.641926797,41847.6609317855
"19259",52371326967,585987281.588053,58598.7281588053,84248.356339209,40802.3801356649
"19260",52371326968,571287572.984206,57128.7572984206,82134.9550292296,39778.8372752939
"19261",52371326969,556901886.661993,55690.1886661993,80066.7012197383,38777.1598323285
"19262",52371326970,690488212.278646,69048.8212278646,99272.6272120182,48078.7952261307
"19263",52371326971,674240448.136456,67424.0448136456,96936.6594083194,46947.4610321741
"19264",52371326972,658197496.626116,65819.7496626116,94630.1378539388,45830.3879717333
"19265",52371326973,642384690.927729,64238.4690927729,92356.7047418923,44729.3399978447
"19266",52371326974,626821785.203741,62682.1785203741,90119.2001606413,43645.6925957291
"19267",52371326975,611523980.04432,61152.398004432,87919.8095240631,42580.5041847034
"19268",52371326976,596502750.329105,59650.2750329105,85760.1825944974,41534.5737623155
"19269",52371326977,581766517.332671,58176.6517332671,83641.5301124561,40508.4877031459
"19270",52371326978,567321194.348883,56732.1194348883,81564.7022419347,39502.6577507113
"19271",52371326979,553170631.271052,55317.0631271052,79530.2524884337,38517.3519736462
"19272",52371326980,683313565.746168,68331.3565746168,98241.1164665325,47579.2235385613
"19273",52371326981,667542411.179153,66754.2411179153,95973.6716062246,46481.0757390429
"19274",52371326982,651937227.123624,65193.7227123624,93730.088599634,45394.4844905176
"19275",52371326983,636526873.088792,63652.6873088792,91514.516625919,44321.4592848333
"19276",52371326984,621334355.267172,62133.4355267172,89330.2633232588,43263.6020465402
"19277",52371326985,606377843.139654,60637.7843139654,87179.9409478379,42222.1779192506
"19278",52371326986,591671504.578734,59167.1504578734,85065.5864380135,41198.1734139987
"19279",52371326987,577226192.196418,57722.6192196418,82988.7600916832,40192.3441997462
"19280",52371326988,563050008.899188,56305.0008899188,80950.6268770538,39205.2544830566
"19281",52371326989,549148772.790768,54914.8772790768,78952.0232724777,38237.3093793434
"19282",52371326990,675744808.57714,67574.480857714,97152.9437859016,47052.2098697179
"19283",52371326991,660460602.39435,66046.060239435,94955.5082965852,45987.9683574244
"19284",52371326992,645304954.665965,64530.4954665965,92776.5558679382,44932.6783891167
"19285",52371326993,630309741.74314,63030.974174314,90620.6694154528,43888.5595197886
"19286",52371326994,615500833.69277,61550.083369277,88491.5683212431,42857.4130859824
"19287",52371326995,600899076.319699,60089.9076319699,86392.2496209953,41840.6905841387
"19288",52371326996,586521111.376892,58652.1111376892,84325.1059269351,40839.5507819508
"19289",52371326997,572380062.297266,57238.0062297266,82292.0240166213,39854.9074659725
"19290",52371326998,558486104.258273,55848.6104258273,80294.4667920706,38887.4691352981
"19291",52371326999,544846941.173825,54484.6941173825,78333.5418576707,37937.7722145803
"19292",52371327900,557386501.206072,55738.6501206072,80136.3750506893,38810.9036139225
"19293",52371327901,542764364.192714,54276.4364192714,78034.1263360011,37792.7620747445
"19294",52371327902,528519257.991743,52851.9257991743,75986.0839620149,36800.8732461853
"19295",52371327903,514642272.719114,51464.2272719114,73990.9669400311,35834.6167317157
"19296",52371327904,501124589.142799,50112.4589142799,72047.5073145393,34893.3784469192
"19297",52371327905,487957499.790207,48795.7499790207,70154.4531978678,33976.5520892059
"19298",52371327906,475132424.701687,47513.2424701687,68310.5710350902,33083.54023473
"19299",52371327907,462640924.364805,46264.0924364805,66514.6474636077,32213.7552390063
"19300",52371327908,450474708.122651,45047.4708122651,64765.490522025,31366.6198223812
"19301",52371327909,438625641.671008,43862.5641671008,63061.9307280315,30541.5675920624
"19302",52371327910,555794322.294892,55579.4322294892,79907.4648670052,38700.0399634319
"19303",52371327911,541269040.042255,54126.9040042255,77819.1411207433,37688.6424354108
"19304",52371327912,527113181.766402,52711.3181766402,75783.9300679038,36702.9679529329
"19305",52371327913,513318608.200016,51331.8608200016,73800.6615126226,35742.4497776242
"19306",52371327914,499877173.510814,49987.7173510814,71868.1643151796,34806.5207139912
"19307",52371327915,486780760.44272,48678.076044272,69985.2714443034,33894.615556306
"19308",52371327916,474021309.366277,47402.1309366277,68150.8241537963,33006.1731113906
"19309",52371327917,461590840.182969,46159.0840182969,66363.6751317548,32140.6377238179
"19310",52371327918,449481470.121058,44948.1470121058,64622.6910591065,31297.4605150386
"19311",52371327919,437685427.376877,43768.5427376877,62926.7545708417,30476.1003332268
"19312",52371327920,553856364.460565,55385.6364460565,79628.8414781933,38565.0996759416
"19313",52371327921,539448178.193276,53944.8178193276,77557.352814551,37561.8555585093
"19314",52371327922,525400315.79498,52540.031579498,75537.6685068497,36583.7008447833
"19315",52371327923,511705546.461176,51170.5546461176,73568.7489704209,35630.1320527888
"19316",52371327924,498356519.793677,49835.6519793677,71649.5374264139,34700.6373732245
"19317",52371327925,485345818.441909,48534.5818441909,69778.9674701239,33794.7003348851
"19318",52371327926,472666000.089306,47266.6000089306,67955.9691074433,32911.8027281793
"19319",52371327927,460309631.70203,46030.963170203,66179.473678859,32051.4269898739
"19320",52371327928,448269316.308769,44826.9316308769,64448.4177096254,31213.0580677741
"19321",52371327929,436537715.292838,43653.7715292838,62761.7461147385,30396.1849729268
"19322",52371327930,551578354.105449,55157.8354105449,79301.3281785495,38406.4814816858
"19323",52371327931,537306726.144917,53730.6726144917,77249.4727275215,37412.7459391287
"19324",52371327932,523384942.268059,52338.4942268059,75247.9149364437,36443.3700912934
"19325",52371327933,509806799.004601,50980.6799004601,73295.7629221808,35497.9219896372
"19326",52371327934,496565849.293224,49656.5849293224,71392.0897801109,34575.9527243372
"19327",52371327935,483655471.877043,48365.5471877043,69535.9435612299,33677.0012563082
"19328",52371327936,471068929.470688,47106.8929470688,67726.3556349264,32800.5984673842
"19329",52371327937,458799414.445042,45879.9414445042,65962.347257153,31946.270341354
"19330",52371327938,446840086.842157,44684.0086842157,64242.9350358935,31113.5406109451
"19331",52371327939,435184105.670855,43518.4105670855,62567.1354305818,30301.9329369411
"19332",52371327940,548975728.115454,54897.5728115454,78927.1443545788,38225.2602532882
"19333",52371327941,534858710.04567,53485.871004567,76897.5174221186,37242.2902200404
"19334",52371327942,521079843.31622,52107.984331622,74916.507064646,36282.8657140851
"19335",52371327943,507634047.100066,50763.4047100066,72983.3828032916,35346.6329566925
"19336",52371327944,494515864.337489,49451.5864337489,71097.3600675944,34433.211971996
"19337",52371327945,481719550.433243,48171.9550433243,69257.6129476371,33542.2027629883
"19338",52371327946,469239145.786684,46923.9145786684,67463.284621822,32673.1903618048
"19339",52371327947,457068535.317324,45706.8535317324,65713.4959149586,31825.7489744966
"19340",52371327948,445201497.21654,44520.149721654,64007.3523073766,30999.4453756192
"19341",52371327949,433631743.496276,43363.1743496276,62343.9497646796,30193.8417316444
"19342",52371327950,546057093.648392,54605.7093648392,78507.5274715323,38022.0353084064
"19343",52371327951,532111701.705605,53211.1701705605,76502.5755099438,37051.0156274871
"19344",52371327952,518491694.80328,51849.169480328,74544.4046913897,36102.6525545327
"19345",52371327953,505193189.007187,50519.3189007187,72632.4566162505,35176.6756506346
"19346",52371327954,492211786.963671,49221.1786963671,70766.0990697509,34272.7787274148
"19347",52371327955,479542685.7233,47954.26857233,68944.6415239425,33390.6273548014
"19348",52371327956,467180764.238227,46718.0764238227,67167.3477173442,32529.864953484
"19349",52371327957,455120656.336907,45512.0656336907,65433.4461466375,31690.1178761529
"19350",52371327958,443356810.776594,44335.6810776594,63742.1387005121,30870.9995889635
"19351",52371327959,431883541.170948,43188.3541170948,62092.6078378409,30072.1141480033
"19352",52371327960,542830575.28526,54283.057528526,78043.6456137971,37797.3723628039
"19353",52371327961,529072786.490569,52907.2786490569,76065.665665711,36839.4155165292
"19354",52371327962,515626685.171778,51562.6685171778,74132.4975392481,35903.1615147953
"19355",52371327963,502489636.156699,50248.9636156699,72243.7623713643,34988.4268701773
"19356",52371327964,489658353.965781,48965.8353965781,70398.9878032546,34094.9828142535
"19357",52371327965,477129027.49744,47712.902749744,68597.625906569,33222.563979463
"19358",52371327966,464897422.587956,46489.7422587956,66839.0679286177,32370.8755403666
"19359",52371327967,452958968.136403,45295.8968136403,65122.6566746941,31539.5992105383
"19360",52371327968,441308826.526334,44130.8826526334,63447.6966327161,30728.3981460372
"19361",52371327969,429941954.195364,42994.1954195364,61813.4626814149,29936.9211628765
"19362",52371327970,539316978.228422,53931.6978228422,77538.4899795747,37552.7200857644
"19363",52371327971,525760984.137772,52576.0984137772,75589.5223883564,36608.8142342509
"19364",52371327972,512502242.289161,51250.2242289161,73683.2912414206,35685.6060998327
"19365",52371327973,499539393.596603,49953.9393596603,71819.6011407374,34783.0010491539
"19366",52371327974,486870294.800435,48687.0294800435,69998.1439463362,33900.8498467309
"19367",52371327975,474492158.655072,47449.2158655072,68218.5189313296,33038.9584162456
"19368",52371327976,462401670.522747,46240.1670522747,66480.2495447883,32197.0959589855
"19369",52371327977,450595086.270559,45059.5086270559,64782.7974865601,31375.0017704291
"19370",52371327978,439068314.186475,43906.8314186475,63125.5744844685,30572.3909440688
"19371",52371327979,427816984.153012,42781.6984153012,61507.9522395278,29788.9591879853
"19372",52371327980,535526402.53533,53552.640253533,76993.5126707551,37288.781745766
"19373",52371327981,522185235.401278,52218.5235401278,75075.431104813,36359.8343266653
"19374",52371327982,509126292.339923,50912.6292339923,73197.9253585025,35450.5382110306
"19375",52371327983,496349497.944024,49634.9497944024,71360.9845904002,34560.8881482444
"19376",52371327984,483853864.56438,48385.386456438,69564.4668045545,33690.8153681485
"19377",52371327985,471637646.178037,47163.7646178037,67808.1209723701,32840.1982949093
"19378",52371327986,459698467.890868,45969.8467890868,66091.6056514082,32008.8715643011
"19379",52371327987,448033434.870203,44803.3434870203,64414.504646809,31196.6336087018
"19380",52371327988,436639223.692181,43663.9223692181,62776.3401444521,30403.2530176219
"19381",52371327989,425512160.480942,42551.2160480942,61176.5839451556,29628.4739785476
"19382",52371327990,531468203.342409,53146.8203342409,76410.0586907061,37006.2087423263
"19383",52371327991,518353779.650268,51835.3779650268,74524.576402755,36093.0495022541
"19384",52371327992,505506096.734918,50550.6096734918,72677.4438754889,35198.463461489
"19385",52371327993,492926352.23164,49292.635223164,70868.8332949039,34322.5340115506
"19386",52371327994,480614711.819432,48061.4711819432,69098.7684809425,33465.272688692
"19387",52371327995,468570475.181229,46857.0475181229,67367.1487478672,32626.6307297333
"19388",52371327996,456792215.532338,45679.2215532338,65673.7689644931,31806.5087874478
"19389",52371327997,445277898.99717,44527.789899717,64018.3367171781,31004.7652427805
"19390",52371327998,434024984.683216,43402.4984683216,62400.4866976225,30221.2231730146
"19391",52371327999,423030510.580913,42303.0510580913,60819.7930528342,29455.6763329908
"19392",52371328900,427085751.579563,42708.5751579563,61402.8217284221,29738.0433569307
"19393",52371328901,415847228.229722,41584.7228229722,59787.0407214727,28955.5033321011
"19394",52371328910,426195062.219498,42619.5062219498,61274.7658525489,29676.0245264986
"19395",52371328911,415002854.959672,41500.2854959672,59665.6437861233,28896.7094977919
"19396",52371328920,425107565.885487,42510.7565885487,61118.4147139765,29600.3019976816
"19397",52371328921,413971695.323673,41397.1695323673,59517.3922673859,28824.9097014984
"19398",52371328930,423824653.355029,42382.4653355029,60933.9682670754,29510.9726105203
"19399",52371328931,412754957.28919,41275.495728919,59342.4598367317,28740.1880541719
"19400",52371328932,401963376.040551,40196.3376040551,57790.9364315907,27988.7686732281
"19401",52371328940,422352953.445838,42235.2953445838,60722.3795478836,29408.497930562
"19402",52371328941,411358800.803716,41135.8800803716,59141.7321199548,28642.9734738575
"19403",52371328942,400642976.511561,40064.2976511561,57601.1004171861,27896.8290608754
"19404",52371328950,420695068.106186,42069.5068106186,60484.0226427883,29293.0591318452
"19405",52371328951,409785553.128591,40978.5553128591,58915.5437112497,28533.4280081026
"19406",52371328952,399149128.197054,39914.9128197054,57386.3273852932,27792.812184215
"19407",52371328953,388666311.535765,38866.6311535765,55879.1955732759,27062.8921266546
"19408",52371328960,418853151.065842,41885.3151065842,60219.2071970644,29164.8061788889
"19409",52371328961,408037102.628057,40803.7102628057,58664.1661038531,28411.6831439857
"19410",52371328962,397488415.249429,39748.8415249429,57147.5639503438,27677.1764987414
"19411",52371328963,387201645.539387,38720.1645539387,55668.618131311,26960.9072190743
"19412",52371328970,416836505.136022,41683.6505136022,59929.2706911986,29024.3868277989
"19413",52371328971,406122114.863415,40612.2114863415,58388.8451597815,28278.3422658078
"19414",52371328972,395668920.688591,39566.8920688591,56885.9722214187,27550.4848263132
"19415",52371328980,414648286.580264,41464.8286580264,59614.6669063964,28872.0208496672
"19416",52371328981,404043414.047889,40404.3414047889,58089.9869208204,28133.6020239486
"19417",52371328990,412291166.293557,41229.1166293557,59275.7798416282,28707.8942193023
"19418",52371328991,401803355.47973,40180.335547973,57767.9300120774,27977.6264181702
"19419",52371330900,1903374681.01262,112207.335944981,161322.334453186,78130.1321562801
"19420",52371330901,1853117529.86385,109244.58714999,157062.741727086,76067.165836395
"19421",52371330902,1804187363.15361,106360.066456997,152915.618831304,74058.6698583641
"19422",52371330903,1743661394.70235,103551.708367977,148877.996165319,72103.2060128904
"19423",52371330904,1271339686.05559,100817.501916539,144946.982529639,70199.374061135
"19424",52371330905,981554892.370608,98155.4892370608,141119.763068624,68345.810738401
"19425",52371330906,963126199.752532,95563.764153241,137393.597241216,66541.1887713412
"19426",52371330907,1427432454.98445,94766.8349417177,136247.838991863,65986.285795603
"19427",52371330908,1600274587.86609,94339.0442649882,135632.797292083,65688.4145216207
"19428",52371330909,1587511924.30463,93586.6624601446,134551.085582815,65164.5299703179
"19429",52371330910,1903068591.42489,112189.291417258,161296.391538564,78117.5677252307
"19430",52371330911,1852989624.87378,109237.046922449,157051.901017795,76061.9155649283
"19431",52371330912,1684973098.40343,106355.397398786,152908.906049435,74055.418786302
"19432",52371330913,1155288671.28478,103548.377793016,148873.207742857,72100.886928673
"19433",52371330914,1008149449.12493,100814.944912493,144943.30628282,70197.5936154774
"19434",52371330915,991153960.021198,98153.4356075665,141116.810531685,68344.3807931801
"19435",52371330916,1424279504.2844,95562.0637986491,137391.152613421,66540.0048119515
"19436",52371330917,1578222456.4993,93039.0317465596,133763.747888806,64783.2139033701
"19437",52371330918,1566924337.69416,92372.9874700644,132806.165065647,64319.4462993516
"19438",52371330919,1555608152.41089,91705.8781424256,131847.051000922,63854.9370986638
"19439",52371330920,1881848870.91397,110938.351005064,159497.893910423,77246.5360863339
"19440",52371330921,1701782073.12757,108604.110870515,156141.918434235,75621.2012661024
"19441",52371330922,1135124532.6289,105948.917229298,152324.502816808,73772.386049685
"19442",52371330923,1032546194.72421,103254.619472421,148450.86656842,71896.3425803309
"19443",52371330924,1006475436.86027,100587.924309359,144616.915023656,70039.5188374278
"19444",52371330925,1374436009.39878,97970.3297840499,140853.556274262,68216.8839404169
"19445",52371330926,1618440496.18943,95409.9569961056,137172.466158869,66434.0926228374
"19446",52371330927,1576032414.16842,92909.9248408067,133578.128764578,64693.3165760357
"19447",52371330928,1534663730.71945,90471.1670871881,130071.886586505,62995.2059847567
"19448",52371330929,1523962214.71511,89840.2936110419,129164.869402117,62555.9278604694
"19449",52371330930,1562488884.82424,108895.55740526,156560.935916091,75824.1359145761
"19450",52371330931,1136836316.27577,107222.534942597,154155.603974143,74659.2079265132
"19451",52371330932,1049767106.60171,104976.710660171,150926.745424374,73095.4371934499
"19452",52371330933,1028227173.0245,102525.629926318,147402.786294712,71388.7460930078
"19453",52371330934,1387369009.49307,100014.292635135,143792.195320413,69640.0982635523
"19454",52371330935,1653944120.83066,97502.9590608718,140181.609689993,67891.4530221943
"19455",52371330936,1611813388.97456,95019.277193006,136610.779373162,66162.0617044496
"19456",52371330937,1570383966.73271,92576.9387790976,133099.389220832,64461.457894173
"19457",52371330938,1529775796.38882,90183.0146309296,129657.605055528,62794.5650079522
"19458",52371330939,1492737495.34897,87999.540652281,126518.388564139,61274.208882616
"19459",52371330940,1067032872.84019,106703.287284019,153409.073065662,74297.6550222857
"19460",52371330941,1054589147.89768,105458.914789768,151620.018241293,73431.1966342603
"19461",52371330942,1049640161.02368,103607.855329187,148958.719575946,72142.3012241133
"19462",52371330943,1452989365.26095,101446.054999327,145850.66364629,70637.036492133
"19463",52371330944,1681727651.40634,99140.8477961493,142536.42929358,69031.9173444848
"19464",52371330945,1641670925.42025,96779.432277484,139141.383320188,67387.6602645406
"19465",52371330946,1601445156.27936,94408.0513630149,135732.009933162,65736.4642649208
"19466",52371330947,1561483649.3961,92052.2491804766,132345.034345547,64096.115759133
"19467",52371330948,1522034953.94043,89726.678147226,129001.522579038,62476.8172468168
"19468",52371330949,1483245336.92328,87439.9609647189,125713.871633496,60884.5727276089
"19469",52371330950,1044910684.52162,104491.068452162,150228.529625512,72757.2838136117
"19470",52371330951,1096648226.2714,103522.152949096,148835.503852945,72082.6265314901
"19471",52371330952,1542947211.66557,101991.118455388,146634.310351885,71016.5649739115
"19472",52371330953,1698134616.93046,100108.067708638,143927.017287656,69705.3939844079
"19473",52371330954,1662794567.15829,98024.708674468,140931.737700399,68254.7480413609
"19474",52371330955,1625673195.35248,95836.3375258419,137785.480467098,66730.9820094057
"19475",52371330956,1587748800.07712,93600.6267098779,134571.162214587,65174.2532978342
"19476",52371330957,1549616190.78647,91352.6413059432,131339.196584842,63608.9777727035
"19477",52371330958,1511643661.76186,89114.0929195175,128120.798710556,62050.2732566688
"19478",52371330959,1474063666.57255,86898.6851035565,124935.670415452,60507.6815536988
"19479",52371330960,1093332860.91715,104285.395793561,149932.830657711,72614.0736405688
"19480",52371330961,1585767997.80955,101533.185948228,145975.933246192,70697.7058993087
"19481",52371330962,1700270890.42485,100234.004845475,144108.079182921,69793.0841970093
"19482",52371330963,1672476270.16948,98595.4623537797,141752.319662967,68652.1646631687
"19483",52371330964,1640768425.22876,96726.2282797703,139064.891056637,67350.6142431053
"19484",52371330965,1606679455.2711,94716.6226344844,136175.647930976,65951.3228926256
"19485",52371330966,1571249079.76646,92627.9387371075,133172.712700209,64496.9692395385
"19486",52371330967,1535167296.34145,90500.8531797281,130114.56677055,63015.8764544174
"19487",52371330968,1498891706.03978,88362.3423609245,127039.994554416,61526.8282430537
"19488",52371330969,1462728183.73496,86230.4381506338,123974.920768124,60042.3802228617
"19489",52371330970,1042909162.43135,104290.916243135,149940.76749896,72617.917537682
"19490",52371330971,1209122463.57697,101537.365607392,145981.942410993,70700.6162020987
"19491",52371330972,1676904508.54509,98856.5149126968,142127.639225319,68833.9359418124
"19492",52371330973,1644862594.5416,96967.5868709529,139411.896277303,67518.672583207
"19493",52371330974,1616471615.13919,95293.8879427321,137005.591769684,66353.2735711867
"19494",52371330975,1585324470.00857,93457.7081236654,134365.685809944,65074.738877192
"19495",52371330976,1552427272.19876,91518.3595744189,131577.452468086,63724.3676454571
"19496",52371330977,1518501800.91791,89518.3924680595,128702.066828544,62331.7876237311
"19497",52371330978,1484057798.14944,87487.8570046606,125782.732558759,60917.922810283
"19498",52371330979,1449454158.61694,85447.9106689893,122849.868122951,59497.5051927052
"19499",52371330980,1041014856.9348,104101.48569348,149668.420078628,72486.0167688571
"19500",52371330981,1464795285.43915,101393.525724876,145775.141443483,70600.4602814923
"19501",52371330982,1674958596.42641,98741.7999188501,141962.71158981,68754.0597237909
"19502",52371330983,1631025979.44991,96151.8937058486,138239.160782926,66950.7042391424
"19503",52371330984,1590546756.87008,93765.5712586098,134808.305708216,65289.1044283985
"19504",52371330985,1562148845.21535,92091.4636617371,132401.413650946,64123.420859798
"19505",52371330986,1531719824.84706,90297.6185796298,129822.373039602,62874.3639050758
"19506",52371330987,1499966037.50279,88425.6761189012,127131.05054109,61570.927631378
"19507",52371330988,1467415470.09329,86506.7620506657,124372.196189048,60234.7849586628
"19508",52371330989,1434458026.14472,84563.8618839697,121578.856628304,58881.9407305024
"19509",52371330990,1129007458.7757,103432.472636667,148706.568991123,72020.1819987607
"19510",52371330991,1700078185.5392,100876.683032818,145032.068194968,70240.5819589707
"19511",52371330992,1667901405.90489,98325.7659369048,141364.572683703,68464.3746535846
"19512",52371330993,1625176622.32793,95807.0636594076,137743.392947312,66710.5985733854
"19513",52371330994,1583216055.97916,93333.4133520321,134186.985170174,64988.1922458843
"19514",52371330995,1542126726.71273,90911.1240262646,130704.419921985,63301.5486450082
"19515",52371330996,1509585416.31538,88992.7556754246,127946.350156829,61965.7859561137
"19516",52371330997,1479947765.9135,87245.5632658381,125434.382860933,60749.2133255116
"19517",52371330998,1449288870.42398,85438.1666348896,122835.858964684,59490.7204075079
"19518",52371330999,1418009936.68428,83594.2176420074,120184.783135826,58206.7760264207
"19519",52371331900,1569992751.65042,92553.8759514773,133066.231413818,64445.3992135645
"19520",52371331901,1572252734.16608,92687.1059560025,133257.778385041,64538.1674606053
"19521",52371331902,1582866559.01993,93312.8098822538,134157.363222425,64973.8460197389
"19522",52371331903,1017037900.66563,93627.1436358712,134609.286035706,65192.7170721925
"19523",52371331904,936612438.385374,93661.2438385374,134658.31245856,65216.461093191
"19524",52371331905,936111400.400274,93611.1400400274,134586.277402452,65181.5737449963
"19525",52371331906,932657929.547552,93265.7929547552,134089.766211596,64941.1080643448
"19526",52371331907,926118127.025403,92611.8127025403,133149.528034787,64485.74065808
"19527",52371331908,921187394.511058,92118.7394511058,132440.628502435,64142.4130318347
"19528",52371331909,915775504.6288,91577.55046288,131662.552183042,63765.5823476775
"19529",52371331910,1539933321.822,90781.8188916044,130518.515800793,63211.5132905958
"19530",52371331911,1540136028.25634,90793.7687978437,130535.696377756,63219.8340277906
"19531",52371331912,1500006592.17066,91350.3795933746,131335.944883441,63607.4029389335
"19532",52371331913,921108080.014347,91628.6529657692,131736.023092881,63801.1650951924
"19533",52371331914,916587843.010015,91658.7843010015,131779.343409676,63822.145587991
"19534",52371331915,916145071.686064,91614.5071686064,131715.685447381,63791.3153559354
"19535",52371331916,913086750.610496,91308.6750610496,131275.985590626,63578.3640120698
"19536",52371331917,907265543.61916,90726.554361916,130439.061076495,63173.0325177323
"19537",52371331918,901725609.69971,90172.560969971,129642.575655042,62787.286108535
"19538",52371331919,896889939.692093,89688.9939692093,128947.343415809,62450.577698539
"19539",52371331920,1509852766.74402,89008.5164605503,127969.009697116,61976.7602138518
"19540",52371331921,1508391980.11919,88922.4004807637,127845.199335022,61916.7975311553
"19541",52371331922,1205682374.18539,89421.3919470828,128562.60758236,62264.246019082
"19542",52371331923,896699358.92825,89669.935892825,128919.943305588,62437.3075320743
"19543",52371331924,896968095.503287,89696.8095503287,128958.580005473,62456.0196991051
"19544",52371331925,896573159.506296,89657.3159506296,128901.799406898,62428.5202478631
"19545",52371331926,893840869.126337,89384.0869126337,128508.973520082,62238.2704690249
"19546",52371331927,888619793.24206,88861.979324206,127758.330843366,61874.7261914595
"19547",52371331928,882614599.709184,88261.4599709184,126894.954281212,61456.5836873209
"19548",52371331929,878262803.864143,87826.2803864143,126269.289427062,61153.5675060465
"19549",52371331930,1479964687.40752,87246.5608181244,125435.81705828,60749.9079226278
"19550",52371331931,1416306695.38569,87080.83005131,125197.543205969,60634.5093472627
"19551",52371331932,904769105.531902,87531.2473290833,125845.11554263,60948.1355566502
"19552",52371331933,877549478.959408,87754.9478959408,126166.733530973,61103.8985885841
"19553",52371331934,877791083.55082,87779.108355082,126201.469420898,61120.7215516262
"19554",52371331935,877435993.458794,87743.5993458794,126150.417533689,61095.9965765756
"19555",52371331936,874976313.394213,87497.6313394213,125796.785280785,60924.7286938748
"19556",52371331937,870261724.097074,87026.1724097074,125118.961014664,60596.4511514611
"19557",52371331938,863902316.78222,86390.231678222,124204.658553839,60153.6446898687
"19558",52371331939,859960963.086232,85996.0963086232,123638.003643278,59879.2076554727
"19559",52371331940,1450333606.88303,85499.7557145406,122924.406598602,59533.6049737619
"19560",52371331941,1210744329.73673,85268.9688638843,122592.600543361,59372.9077520531
"19561",52371331942,856779092.521464,85677.9092521464,123180.540873029,59657.6535426012
"19562",52371331943,858805414.997863,85880.5414997863,123471.868591929,59798.746673045
"19563",52371331944,859024070.15583,85902.407015583,123503.30500402,59813.9716636793
"19564",52371331945,858702687.344998,85870.2687344998,123457.09926813,59791.5937315489
"19565",52371331946,856474300.166741,85647.4300166741,123136.720374331,59636.4308063566
"19566",52371331947,852192573.730348,85219.2573730348,122521.129514436,59338.2935682562
"19567",52371331948,845989832.916776,84598.9832916776,121629.351254462,58906.3958180653
"19568",52371331949,841975841.114784,84197.5841114784,121052.253043797,58626.9009817227
"19569",52371331950,1437025030.60266,84715.1913801838,121796.425536747,58987.3116800823
"19570",52371331951,1271850356.75998,83486.0836169849,120029.317067556,58131.4821466182
"19571",52371331952,838647323.388249,83859.2096593262,120565.766522387,58391.2903557122
"19572",52371331953,840437492.087267,84043.7492087267,120831.082071121,58519.7855139057
"19573",52371331954,840636479.574274,84063.6479574274,120859.690829774,58533.641041734
"19574",52371331955,840343986.323585,84034.3986323585,120817.638593513,58513.2746939025
"19575",52371331956,838314298.470818,83831.4298470818,120525.827028911,58371.9472318099
"19576",52371331957,834406601.777447,83440.6601777447,119964.011041034,58099.8537394295
"19577",52371331958,828728235.829905,82872.8235829905,119147.623018966,57704.4682878662
"19578",52371331959,824294767.428941,82429.4767428941,118510.215966972,57395.7652345758
"19579",52371331960,1426883134.85018,84117.3085170936,120936.839499961,58571.0049679248
"19580",52371331961,1390848589.08908,82031.2246936752,117937.642438337,57118.4617501384
"19581",52371331962,894199120.174094,82079.2966023791,118006.756213015,57151.9342904889
"19582",52371331963,822481821.069478,82248.1821069478,118249.56568374,57269.5295143671
"19583",52371331964,822663820.031768,82266.3820031768,118275.731974222,57282.2021287344
"19584",52371331965,822396282.562755,82239.6282562756,118237.267671784,57263.5734556314
"19585",52371331966,820538562.841831,82053.8562841831,117970.180248653,57134.2201597147
"19586",52371331967,816956102.951034,81695.6102951034,117455.124091406,56884.7729534734
"19587",52371331968,811737046.130535,81173.7046130535,116704.771698814,56521.3692636142
"19588",52371331969,806964588.956522,80696.4588956522,116018.627672752,56189.0623724689
"19589",52371331970,1414944221.94401,83413.4882841965,119924.945562277,58080.9339102046
